1110102,19,0,2156,1251,2156,.5,1.05118683666e-07,.5,1.0511869e-07,.5,.0000126954339589,.5,.000012695434,.5,1.00000000000e-06,.5,1.0000000e-06,.5,2.00000000000e-06,.5,2.0000000e-06
1110102,20,0,1795,633,1795,.5,1.05118683666e-07,.5,1.0511869e-07,.5,.0000126954339589,.5,.000012695434,.5,1.00000000000e-06,.5,1.0000000e-06,.5,2.00000000000e-06,.5,2.0000000e-06
1110102,21,0,2563,541,2563,.5,1.05118683666e-07,.5,1.0511869e-07,.5,.0000126954339589,.5,.000012695434,.5,1.00000000000e-06,.5,1.0000000e-06,.5,2.00000000000e-06,.5,2.0000000e-06
1110102,22,0,1567,778,1567,.5,1.05118683666e-07,.5,1.0511869e-07,.5,.0000126954339589,.5,.000012695434,.5,1.00000000000e-06,.5,1.0000000e-06,.5,2.00000000000e-06,.5,2.0000000e-06
1110102,23,0,1998,436,1998,.5,1.05118683666e-07,.5,1.0511869e-07,.5,.0000126954339589,.5,.000012695434,.5,1.00000000000e-06,.5,1.0000000e-06,.5,2.00000000000e-06,.5,2.0000000e-06
1110102,24,0,2395,1625,2395,.5,1.05118683666e-07,.5,1.0511869e-07,.5,.0000126954339589,.5,.000012695434,.5,1.00000000000e-06,.5,1.0000000e-06,.5,2.00000000000e-06,.5,2.0000000e-06
1110102,25,1806,0,1806,970,.5,1.05118683666e-07,.5,1.0511869e-07,.5,.0000126954339589,.5,.000012695434,.5,1.00000000000e-06,.5,1.0000000e-06,.5,2.00000000000e-06,.5,2.0000000e-06
1110102,26,0,2464,1153,2464,.5,1.05118683666e-07,.5,1.0511869e-07,.5,.0000126954339589,.5,.000012695434,.5,1.00000000000e-06,.5,1.0000000e-06,.5,2.00000000000e-06,.5,2.0000000e-06
1110102,27,0,2384,432,2384,.5,1.05118683666e-07,.5,1.0511869e-07,.5,.0000126954339589,.5,.000012695434,.5,1.00000000000e-06,.5,1.0000000e-06,.5,2.00000000000e-06,.5,2.0000000e-06
1110102,28,1756,0,1756,694,.5,1.05118683666e-07,.5,1.0511869e-07,.5,.0000126954339589,.5,.000012695434,.5,1.00000000000e-06,.5,1.0000000e-06,.5,2.00000000000e-06,.5,2.0000000e-06
1110102,29,0,2227,599,2227,.5,1.05118683666e-07,.5,1.0511869e-07,.5,.0000126954339589,.5,.000012695434,.5,1.00000000000e-06,.5,1.0000000e-06,.5,2.00000000000e-06,.5,2.0000000e-06
1110102,30,0,2205,2025,2205,.5,1.05118683666e-07,.5,1.0511869e-07,.5,.0000126954339589,.5,.000012695434,.5,1.00000000000e-06,.5,1.0000000e-06,.5,2.00000000000e-06,.5,2.0000000e-06
1110102,31,1877,0,1877,951,.5,1.05118683666e-07,.5,1.0511869e-07,.5,.0000126954339589,.5,.000012695434,.5,1.00000000000e-06,.5,1.0000000e-06,.5,2.00000000000e-06,.5,2.0000000e-06
1110102,32,0,2065,1241,2065,.5,1.05118683666e-07,.5,1.0511869e-07,.5,.0000126954339589,.5,.000012695434,.5,1.00000000000e-06,.5,1.0000000e-06,.5,2.00000000000e-06,.5,2.0000000e-06
1110102,33,2555,0,2555,467,.5,1.05118683666e-07,.5,1.0511869e-07,.5,.0000126954339589,.5,.000012695434,.5,1.00000000000e-06,.5,1.0000000e-06,.5,2.00000000000e-06,.5,2.0000000e-06
1110102,34,2951,0,2951,565,.5,1.05118683666e-07,.5,1.0511869e-07,.5,.0000126954339589,.5,.000012695434,.5,1.00000000000e-06,.5,1.0000000e-06,.5,2.00000000000e-06,.5,2.0000000e-06
1110102,35,2363,0,2363,860,.5,1.05118683666e-07,.5,1.0511869e-07,.5,.0000126954339589,.5,.000012695434,.5,1.00000000000e-06,.5,1.0000000e-06,.5,2.00000000000e-06,.5,2.0000000e-06
1110102,36,0,2210,1449,2210,.5,1.05118683666e-07,.5,1.0511869e-07,.5,.0000126954339589,.5,.000012695434,.5,1.00000000000e-06,.5,1.0000000e-06,.5,2.00000000000e-06,.5,2.0000000e-06
1110103,19,631,1494,1389,2739,.5618117706261959,.0020819987038495,.54986572,.001399602,.5999113067961588,.9782352956668295,.55800229,.70377052,.44524175,.001703,.75868958,4.0000000e-06,.43904054,1.199194,.69635171,.153286
1110103,20,1030,408,1252,2296,.5618117706261959,.0020819987038495,.54986572,.001399602,.5999113067961588,.9782352956668295,.55800229,.70377052,.44524175,.001703,.75868958,4.0000000e-06,.43904054,1.199194,.69635171,.153286
